time,q_desired_1,q_desired_2,q_desired_3,q_desired_4,q_desired_5,q_desired_6,q_desired_7,q_actual_1,q_actual_2,q_actual_3,q_actual_4,q_actual_5,q_actual_6,q_actual_7,dq_actual_1,dq_actual_2,dq_actual_3,dq_actual_4,dq_actual_5,dq_actual_6,dq_actual_7,tau_J_1,tau_J_2,tau_J_3,tau_J_4,tau_J_5,tau_J_6,tau_J_7,tau_J_d_1,tau_J_d_2,tau_J_d_3,tau_J_d_4,tau_J_d_5,tau_J_d_6,tau_J_d_7
0.643000,0.000610,-0.784088,-0.000063,-2.354344,-0.000185,1.566743,0.785110,0.001104,-0.784014,-0.000094,-2.354540,-0.000288,1.567179,0.785025,0.000499,0.009684,0.000238,0.010530,0.000165,-0.019172,0.000979,-1.381777,-1.830557,-0.622863,18.745623,0.878057,1.238580,0.080239,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.644000,0.000610,-0.784083,-0.000063,-2.354336,-0.000185,1.566726,0.785110,0.001102,-0.784008,-0.000094,-2.354530,-0.000290,1.567158,0.785025,-0.000224,0.007933,0.000159,0.011104,-0.000331,-0.019692,0.000653,-1.357973,-1.854360,-0.622863,18.745623,0.889959,1.252313,0.080239,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.645000,0.000610,-0.784079,-0.000063,-2.354327,-0.000185,1.566709,0.785110,0.001102,-0.783997,-0.000094,-2.354522,-0.000289,1.567140,0.785024,-0.000150,0.010842,0.000106,0.011013,0.000220,-0.024733,-0.000040,-1.357973,-1.929739,-0.622863,18.769426,0.878057,1.271539,0.093056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.646000,0.000610,-0.784075,-0.000063,-2.354319,-0.000185,1.566692,0.785110,0.001100,-0.783997,-0.000092,-2.354511,-0.000289,1.567122,0.785023,-0.000750,0.009887,0.000627,0.011894,0.000384,-0.022819,-0.000264,-1.330202,-1.878164,-0.646667,18.745623,0.871648,1.265130,0.099465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.647000,0.000610,-0.784070,-0.000063,-2.354310,-0.000185,1.566674,0.785110,0.001100,-0.783987,-0.000097,-2.354503,-0.000289,1.567108,0.785018,-0.000500,0.009287,-0.001345,0.011937,0.000019,-0.026096,-0.001668,-1.330202,-1.957510,-0.571288,18.745623,0.878057,1.252313,0.139748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.648000,0.000610,-0.784066,-0.000063,-2.354302,-0.000184,1.566657,0.785110,0.001102,-0.783983,-0.000092,-2.354493,-0.000289,1.567092,0.785018,0.000316,0.007934,0.000867,0.012633,0.000012,-0.019076,-0.001349,-1.357973,-2.005117,-0.646667,18.717852,0.878057,1.238580,0.146157,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.649000,0.000610,-0.784062,-0.000063,-2.354293,-0.000184,1.566640,0.785110,0.001102,-0.783980,-0.000094,-2.354483,-0.000290,1.567078,0.785023,0.000211,0.005762,0.000021,0.012436,-0.000195,-0.013645,0.000830,-1.357973,-2.005117,-0.622863,18.717852,0.883550,1.219354,0.099465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.650000,0.000610,-0.784058,-0.000063,-2.354284,-0.000184,1.566622,0.785110,0.001102,-0.783974,-0.000096,-2.354474,-0.000287,1.567067,0.785020,0.000140,0.006051,-0.000636,0.012574,-0.000367,-0.014969,-0.000430,-1.357973,-2.084463,-0.595092,18.717852,0.889959,1.219354,0.126015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.651000,0.000610,-0.784053,-0.000063,-2.354275,-0.000184,1.566605,0.785110,0.001100,-0.783974,-0.000092,-2.354466,-0.000287,1.567055,0.785022,-0.000556,0.004300,0.000783,0.008750,-0.000448,-0.015362,0.000425,-1.330202,-2.084463,-0.646667,18.745623,0.895452,1.205621,0.106789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.652000,0.000610,-0.784049,-0.000063,-2.354267,-0.000184,1.566587,0.785110,0.001098,-0.783968,-0.000096,-2.354455,-0.000289,1.567041,0.785025,-0.000928,0.004829,-0.000685,0.010526,-0.000095,-0.016052,0.001267,-1.306399,-2.159841,-0.595092,18.717852,0.889959,1.199212,0.080239,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.653000,0.000610,-0.784044,-0.000063,-2.354258,-0.000184,1.566570,0.785110,0.001098,-0.783967,-0.000096,-2.354447,-0.000289,1.567027,0.785021,-0.000618,0.007026,-0.000456,0.007863,0.000174,-0.017745,-0.000613,-1.306399,-2.183645,-0.595092,18.717852,0.883550,1.225763,0.119607,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.654000,0.000610,-0.784040,-0.000063,-2.354249,-0.000184,1.566552,0.785110,0.001096,-0.783957,-0.000092,-2.354438,-0.000287,1.567016,0.785020,-0.000412,0.007467,0.000902,0.008260,-0.000122,-0.017327,-0.000646,-1.306399,-2.286794,-0.646667,18.745623,0.889959,1.205621,0.126015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.655000,0.000610,-0.784036,-0.000063,-2.354240,-0.000184,1.566535,0.785110,0.001099,-0.783953,-0.000092,-2.354426,-0.000290,1.567003,0.785024,0.000282,0.005813,0.000601,0.010274,-0.000081,-0.017469,0.000790,-1.330202,-2.310598,-0.646667,18.694048,0.889959,1.199212,0.093056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
